Index,blue,green,red,nir08,swir16,swir22,image_date,days_offset
299,9076.5,10239.5,10977.5,12373.0,11787.0,9931.0,2011-03-23T07:44:19.231700Z,1.0
275,9945.0,10330.0,10307.0,15884.0,14557.0,11282.0,2011-02-26T07:49:39.280811Z,17.0
300,8369.5,9109.0,8975.0,13939.5,12721.5,10296.5,2011-03-23T07:44:19.231700Z,0.0
298,8491.5,8910.0,9170.5,12492.0,12045.0,9928.0,2011-04-09T08:28:50.917803Z,18.0
292,,,,,,,,
291,,,,,,,,
296,,,,,,,,
302,9287.0,9947.0,9635.0,17201.0,13451.5,10029.5,2011-03-12T08:02:04.056478Z,11.0
305,9519.5,10717.0,11778.5,14349.0,14116.0,12729.0,2011-04-09T08:28:50.917803Z,17.0
297,8675.0,9197.5,9191.0,14958.5,12064.5,9854.5,2011-03-26T08:16:26.480988Z,4.0
310,9361.0,9986.5,10808.5,14722.5,16432.0,13532.0,2011-04-09T08:28:50.917803Z,16.0
306,8840.0,9708.0,9609.5,16271.0,12790.0,10150.0,2011-03-21T07:55:52.848382Z,2.0
309,8561.0,9636.0,9929.5,14954.0,14753.0,11537.5,2011-03-21T07:56:16.794879Z,3.0
303,,,,,,,,
311,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,2011-03-21T07:56:16.794879Z,4.0
312,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,2011-03-21T07:56:16.794879Z,4.0
307,9943.0,10391.0,10279.0,16222.0,14158.0,11172.0,2011-03-12T08:02:04.056478Z,12.0
317,8831.5,9681.5,9661.5,10166.0,7963.5,7751.0,2011-03-21T07:56:16.794879Z,7.0
313,8967.0,10187.5,10918.0,15023.0,11689.0,9991.0,2011-03-21T07:57:04.692470Z,4.0
314,8557.5,9349.0,10233.5,10775.0,7749.0,7572.0,2011-03-21T07:57:04.692470Z,4.0
308,8310.0,9184.0,9473.5,14409.0,13498.0,10596.0,2011-03-30T07:50:08.884416Z,6.0
318,8598.5,8988.0,8699.0,11851.0,9915.0,8495.5,2011-03-28T08:01:41.915939Z,1.0
320,9069.0,9545.5,9384.5,12655.5,10443.5,8952.0,2011-03-28T08:01:41.915939Z,1.0
293,,,,,,,,
315,9675.5,11381.0,12828.5,11039.0,7692.0,7670.0,2011-03-22T08:39:56.343895Z,5.0
316,8983.5,9735.5,10026.0,14892.0,12983.0,10427.0,2011-04-07T07:44:44.800013Z,10.0
301,8494.0,9616.0,9524.0,15273.0,10652.0,8631.0,2011-04-07T07:46:44.522075Z,15.0
304,,,,,,,,
329,8937.5,9689.0,9545.0,16783.0,13230.5,10242.0,2011-03-31T07:40:11.262069Z,1.0
326,,,,,,,,
325,,,,,,,,
322,,,,,,,,
332,8333.0,9074.5,8811.0,17615.0,12972.5,9867.0,2011-03-31T07:40:35.092094Z,1.0
338,9096.5,9740.0,10255.0,12432.5,13625.5,11529.5,2011-04-02T08:23:03.582513Z,3.0
330,8336.0,9174.0,8944.0,16776.5,12841.0,9778.0,2011-03-31T07:39:47.289069Z,1.0
335,8267.0,8931.0,9143.0,14198.0,11670.0,9620.0,2011-03-21T07:56:40.742843Z,9.0
327,,,,,,,,
336,8398.5,9248.0,9399.5,14007.5,12553.5,9979.0,2011-03-21T07:56:40.742843Z,9.0
337,8803.0,9353.5,9768.0,13527.5,13801.5,11192.0,2011-04-02T08:22:39.626447Z,3.0
339,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,2011-03-21T07:56:16.794879Z,10.0
324,9440.0,9979.5,9910.0,13664.5,12309.5,10176.5,2011-04-13T08:02:31.292644Z,15.0
323,10070.0,10573.0,10560.0,14793.0,13849.0,11110.0,2011-04-13T08:02:31.292644Z,15.0
319,9157.0,9975.5,9964.0,14713.5,11886.0,9562.0,2011-04-13T08:01:43.394501Z,15.0
340,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,2011-03-21T07:56:16.794879Z,10.0
331,9677.0,10831.5,11246.0,14529.0,13853.5,11703.0,2011-03-23T07:44:19.231700Z,7.0
334,,,,,,,,
321,9167.0,9986.0,10201.0,14563.0,16242.0,12748.0,2011-04-15T07:50:09.219408Z,17.0
344,,,,,,,,
343,8226.0,8788.0,8647.0,14038.0,10872.0,8941.0,2011-04-02T08:22:39.626447Z,2.0
349,10155.0,11505.5,12453.0,16461.0,17860.0,15062.0,2011-03-31T07:39:47.289069Z,4.0
333,8413.0,9293.0,9246.5,16257.0,14085.5,10781.5,2011-04-29T08:02:31.318018Z,30.0
351,,,,,,,,
352,8954.5,9817.0,10362.0,14349.5,14086.5,11992.0,2011-03-31T07:39:47.289069Z,5.0
341,9013.0,10564.0,11777.0,12563.0,7913.0,7697.0,2011-04-05T07:59:30.565000Z,5.0
328,7977.0,8502.0,8397.0,13375.0,10460.0,8701.0,2011-03-09T08:19:22.508031Z,21.0
353,8361.5,9100.5,8897.5,16482.5,12845.0,9884.0,2011-03-31T07:40:35.092094Z,5.0
357,9771.5,10710.0,10908.0,16074.5,14745.5,11901.0,2011-04-07T07:45:08.915088Z,1.0
358,8843.5,10090.0,10501.0,15139.0,13008.5,10887.0,2011-04-07T07:45:32.746025Z,1.0
348,8486.0,9116.5,9137.5,14776.0,12424.0,9895.0,2011-03-23T07:43:31.335755Z,12.0
359,8630.0,9551.0,9431.0,15300.0,12699.5,10068.0,2011-04-07T07:45:32.746025Z,1.0
362,8544.0,9448.0,9786.0,14828.0,14993.5,11491.0,2011-03-31T07:40:11.262069Z,6.0
345,9350.0,10130.5,10453.5,15399.0,15629.5,11861.5,2011-04-07T07:46:20.692038Z,6.0
360,8288.0,9184.0,9028.5,15819.5,13734.0,10410.5,2011-04-07T07:45:32.746025Z,1.0
367,8288.0,9184.0,9028.5,15819.5,13734.0,10410.5,2011-04-07T07:45:32.746025Z,0.0
350,9077.0,9892.0,10332.0,14153.5,11233.5,9200.0,2011-03-30T07:49:20.989156Z,6.0
346,8793.5,9827.0,9861.5,16657.0,14726.0,11580.0,2011-03-23T07:43:55.283012Z,10.0
365,8679.0,9431.0,9766.0,11797.0,11407.0,9627.0,2011-04-05T07:59:30.565000Z,1.0
366,8549.0,9490.0,9787.5,14403.5,14084.5,11158.0,2011-04-07T07:45:32.746025Z,0.0
363,8137.0,9112.0,9245.0,14587.5,12868.5,9869.0,2011-04-07T07:46:44.522075Z,1.0
361,11342.0,12195.0,12761.0,16577.5,17067.0,14306.0,2011-03-31T07:39:23.316069Z,6.0
342,8889.5,9619.0,9839.0,12658.5,12444.0,10599.0,2011-03-19T08:09:26.510007Z,12.0
355,8840.0,9708.0,9609.5,16271.0,12790.0,10150.0,2011-03-21T07:55:52.848382Z,15.0
347,9755.0,10473.0,10125.0,16817.5,13848.5,10708.0,2011-04-14T07:52:04.649050Z,10.0
369,9836.0,11605.0,13249.0,11252.0,7670.0,7586.0,2011-04-07T08:40:00.779095Z,3.0
356,,,,,,,,
374,10256.5,11273.0,11475.0,16354.0,17582.5,14194.5,2011-04-14T07:52:04.649050Z,3.0
371,8428.5,9162.5,9015.5,15785.5,12444.0,9567.0,2011-04-07T07:45:56.862000Z,4.0
376,8554.0,9478.0,9160.0,16803.5,13512.0,10163.0,2011-03-21T07:55:52.848382Z,21.0
380,8300.0,9057.5,8873.0,15160.5,12495.0,9793.0,2011-04-07T07:45:56.862000Z,4.0
370,9012.5,9753.0,9683.0,10515.0,8602.0,8270.0,2011-04-14T07:52:28.337019Z,4.0
354,,,,,,,,
364,8413.0,9293.0,9246.5,16257.0,14085.5,10781.5,2011-04-29T08:02:31.318018Z,23.0
379,8861.0,9631.0,9448.0,15404.0,12925.5,10168.0,2011-04-14T07:52:28.337019Z,3.0
377,9965.0,11610.0,13368.0,11994.0,8992.0,8282.0,2011-04-08T07:45:11.316908Z,3.0
382,9065.0,9767.0,9736.0,16382.0,16068.0,12148.0,2011-04-13T08:01:43.394501Z,1.0
383,9157.0,9975.5,9964.0,14713.5,11886.0,9562.0,2011-04-13T08:01:43.394501Z,1.0
373,8231.0,9316.0,9281.0,15615.0,13030.0,10238.0,2011-04-07T07:47:08.353013Z,4.0
384,9037.0,10009.5,10023.0,14027.0,11192.5,9530.0,2011-04-13T08:01:43.394501Z,1.0
372,8190.0,9341.0,8886.0,17672.5,12717.0,9452.0,2011-04-07T07:47:08.353013Z,4.0
368,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,2011-03-21T07:56:16.794879Z,17.0
390,9167.0,9986.0,10201.0,14563.0,16242.0,12748.0,2011-04-15T07:50:09.219408Z,3.0
389,8287.5,8947.0,9102.0,15134.0,14107.0,10630.0,2011-04-15T07:50:57.123660Z,3.0
395,8601.0,9464.5,9372.5,16945.5,14456.5,10937.0,2011-04-15T07:50:57.123660Z,3.0
388,8429.0,9427.0,9127.5,16685.5,12127.0,9348.0,2011-04-09T07:34:22.147000Z,3.0
400,8429.0,9427.0,9127.5,16685.5,12127.0,9348.0,2011-04-09T07:34:22.147000Z,4.0
375,,,,,,,,
381,8558.5,9546.0,9473.0,11660.0,9905.0,8773.5,2011-04-29T08:02:31.318018Z,17.0
385,,,,,,,,
387,8654.0,9386.5,9402.5,13544.0,11493.5,9495.0,2011-04-07T07:45:56.862000Z,5.0
386,,,,,,,,
397,8840.5,9795.0,10022.5,14604.5,11395.0,9288.0,2011-04-19T08:12:33.815000Z,7.0
392,8604.0,9454.0,9475.0,14882.0,13168.5,10107.0,2011-04-29T08:02:31.318018Z,17.0
378,,,,,,,,
393,,,,,,,,
391,9350.0,10130.5,10453.5,15399.0,15629.5,11861.5,2011-04-07T07:46:20.692038Z,5.0
399,8627.0,9478.0,9552.0,14253.0,12936.5,10155.5,2011-03-21T07:55:52.848382Z,22.0
405,10482.0,11783.0,13194.0,17924.0,16874.0,13980.0,2011-04-15T07:50:57.123660Z,2.0
396,8648.5,9550.0,10029.5,14121.0,12990.0,10568.5,2011-03-30T07:50:56.785706Z,13.0
406,9948.5,11142.5,12348.5,15140.0,12231.0,10138.0,2011-04-15T07:50:57.123660Z,2.0
398,,,,,,,,
411,9150.0,10319.0,11093.0,10176.0,7840.0,7728.0,2011-04-14T07:53:16.140069Z,0.0
410,11435.0,12547.5,12824.0,17367.5,17610.0,14967.0,2011-04-14T07:53:16.140069Z,0.0
412,8748.0,9639.0,9673.0,14442.0,14379.0,11192.0,2011-04-14T07:53:16.140069Z,1.0
413,9779.0,10646.5,10384.5,15761.0,12706.0,10372.0,2011-03-19T08:08:38.613247Z,27.0
403,,,,,,,,
394,,,,,,,,
414,8229.0,8918.0,9015.0,12046.0,12566.0,10265.0,2011-04-19T08:12:57.645038Z,4.0
404,8555.5,9444.0,9934.5,14378.0,15556.0,11827.0,2011-04-29T08:02:31.318018Z,16.0
416,8972.5,9728.5,10022.0,14941.5,12916.5,10418.5,2011-04-07T07:45:08.915088Z,9.0
418,7813.0,8087.0,8189.5,9312.5,9234.0,8544.5,2011-04-19T08:12:57.645038Z,1.0
417,9755.0,10473.0,10125.0,16817.5,13848.5,10708.0,2011-04-14T07:52:04.649050Z,4.0
419,8496.5,9166.0,9100.5,14074.5,10337.0,8575.0,2011-04-15T07:50:33.170850Z,4.0
421,9328.0,10168.0,10602.0,14468.0,17848.0,14897.0,2011-04-17T08:24:56.598044Z,2.0
422,8741.0,9663.0,10235.0,13348.0,16652.0,13445.0,2011-04-17T08:24:56.598044Z,2.0
401,7944.0,8499.0,8243.0,14941.5,11364.5,8881.5,2011-03-31T07:40:58.923025Z,13.0
402,8470.0,9289.5,9160.5,17368.5,13978.5,10313.5,2011-03-31T07:40:58.923025Z,13.0
427,8494.0,9171.0,9394.0,10562.0,8656.0,8101.0,2011-04-22T07:57:07.333814Z,1.0
415,8464.5,9367.5,9059.0,17095.0,14196.5,10527.0,2011-03-31T07:40:58.923025Z,15.0
428,8502.0,9209.0,8735.0,18027.0,12723.0,9604.0,2011-04-24T07:43:58.239193Z,3.0
408,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,2011-03-21T07:56:16.794879Z,24.0
409,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,2011-03-21T07:56:16.794879Z,24.0
430,9779.0,10646.5,10384.5,15761.0,12706.0,10372.0,2011-03-19T08:08:38.613247Z,33.0
423,8861.0,9631.0,9448.0,15404.0,12925.5,10168.0,2011-04-14T07:52:28.337019Z,5.0
429,8555.5,9444.0,9934.5,14378.0,15556.0,11827.0,2011-04-29T08:02:31.318018Z,8.0
407,8634.0,9394.0,9502.0,13884.0,14200.0,11395.5,2011-03-21T07:55:28.903528Z,24.0
435,8558.5,9546.0,9473.0,11660.0,9905.0,8773.5,2011-04-29T08:02:31.318018Z,3.0
437,9157.0,9975.5,9964.0,14713.5,11886.0,9562.0,2011-04-13T08:01:43.394501Z,13.0
436,9065.0,9767.0,9736.0,16382.0,16068.0,12148.0,2011-04-13T08:01:43.394501Z,13.0
424,8939.5,10032.0,10531.0,15190.0,16359.5,13152.0,2011-03-31T07:40:11.262069Z,19.0
420,,,,,,,,
439,9167.0,9986.0,10201.0,14563.0,16242.0,12748.0,2011-04-15T07:50:09.219408Z,11.0
438,9037.0,10009.5,10023.0,14027.0,11192.5,9530.0,2011-04-13T08:01:43.394501Z,13.0
434,,,,,,,,
426,,,,,,,,
440,8604.0,9454.0,9475.0,14882.0,13168.5,10107.0,2011-04-29T08:02:31.318018Z,3.0
450,,,,,,,,
431,9755.0,11257.0,12668.0,10907.0,7549.0,7569.0,2011-04-16T08:33:48.608851Z,9.0
441,,,,,,,,
425,,,,,,,,
432,10121.0,11354.0,11469.0,16295.5,17473.0,14077.0,2011-04-14T07:52:28.337019Z,11.0
443,,,,,,,,
446,8413.0,9293.0,9246.5,16257.0,14085.5,10781.5,2011-04-29T08:02:31.318018Z,2.0
452,,,,,,,,
453,,,,,,,,
448,9755.0,10473.0,10125.0,16817.5,13848.5,10708.0,2011-04-14T07:52:04.649050Z,18.0
433,,,,,,,,
447,8684.0,9097.0,8686.0,13580.0,10329.0,8740.0,2011-05-04T08:22:39.484736Z,6.0
451,9779.0,10646.5,10384.5,15761.0,12706.0,10372.0,2011-03-19T08:08:38.613247Z,45.0
449,8508.0,9159.0,9463.0,14113.5,14403.0,11160.0,2011-05-10T07:44:21.610991Z,7.0
458,8787.0,9596.0,9729.5,14984.0,13324.0,10563.0,2011-04-29T08:02:31.318018Z,5.0
461,8807.0,9593.5,9840.5,15058.5,13703.5,10556.5,2011-04-22T07:56:19.428898Z,13.0
442,,,,,,,,
444,9411.5,10271.5,10763.0,12887.0,12497.5,10760.5,2011-05-10T07:44:21.610991Z,13.0
459,8546.5,8992.5,9000.0,13178.5,12471.5,10195.0,2011-05-10T07:43:57.661098Z,5.0
445,8669.5,9271.0,9652.0,13614.0,14769.0,11723.0,2011-05-10T07:44:21.610991Z,13.0
465,,,,,,,,
467,9790.0,11538.5,13030.0,10812.0,7632.0,7590.5,2011-05-09T08:39:59.184073Z,1.0
471,,,,,,,,
466,,,,,,,,
455,,,,,,,,
469,8774.5,9583.5,9948.5,14220.0,12990.0,10256.5,2011-05-10T07:44:45.562496Z,1.0
464,,,,,,,,
463,,,,,,,,
454,,,,,,,,
468,8462.5,9301.0,9597.0,14994.0,13578.0,10879.0,2011-05-01T07:50:57.685173Z,8.0
460,8563.0,9562.0,9594.0,15047.0,13826.0,10947.0,2011-04-24T07:43:58.239193Z,11.0
457,,,,,,,,
473,9065.0,9767.0,9736.0,16382.0,16068.0,12148.0,2011-04-13T08:01:43.394501Z,27.0
475,9037.0,10009.5,10023.0,14027.0,11192.5,9530.0,2011-04-13T08:01:43.394501Z,27.0
474,9157.0,9975.5,9964.0,14713.5,11886.0,9562.0,2011-04-13T08:01:43.394501Z,27.0
456,,,,,,,,
462,,,,,,,,
472,8408.0,8999.0,9006.0,12648.5,10851.0,9260.0,2011-05-01T07:51:21.639365Z,8.0
478,8336.0,9327.0,9097.5,16574.5,13163.5,9974.5,2011-05-10T07:44:21.610991Z,0.0
479,8603.0,9441.0,9485.0,14664.0,13721.0,10535.0,2011-05-10T07:44:45.562496Z,0.0
480,8604.0,9454.0,9475.0,14882.0,13168.5,10107.0,2011-04-29T08:02:31.318018Z,11.0
485,9889.0,11256.0,12754.0,16216.0,17761.5,15326.0,2011-05-11T08:28:48.890756Z,1.0
490,8216.0,8874.0,8624.0,16065.0,11633.0,8940.0,2011-05-10T07:44:45.562496Z,1.0
470,10121.0,11354.0,11469.0,16295.5,17473.0,14077.0,2011-04-14T07:52:28.337019Z,25.0
491,8621.0,9434.5,9635.0,14945.5,12940.0,10402.5,2011-05-10T07:44:45.562496Z,1.0
484,8474.0,8559.5,8521.0,10293.0,8668.0,7994.5,2011-04-27T08:16:28.579819Z,13.0
483,9403.0,10986.0,12254.0,11469.5,8439.5,8138.5,2011-05-17T07:51:18.001913Z,7.0
476,8702.0,9468.5,9677.5,14757.5,13111.5,10821.0,2011-04-24T07:43:10.340161Z,16.0
477,8443.5,9022.0,8840.5,15302.5,12341.5,9819.5,2011-04-24T07:43:10.340161Z,16.0
494,8886.5,9458.0,9636.0,12540.0,9213.0,8272.0,2011-04-22T07:56:19.428898Z,19.0
481,,,,,,,,
487,,,,,,,,
496,8555.5,9444.0,9934.5,14378.0,15556.0,11827.0,2011-04-29T08:02:31.318018Z,12.0
489,8514.5,9482.0,9149.0,17080.0,11918.5,9137.5,2011-04-25T07:34:14.324081Z,16.0
498,8814.5,9343.0,9456.0,14760.0,16359.5,12249.0,2011-05-10T07:44:45.562496Z,1.0
492,,,,,,,,
493,,,,,,,,
505,9804.0,11492.0,12573.0,15074.0,10282.0,9349.0,2011-05-10T07:44:45.562496Z,2.0
488,9077.0,9892.0,10332.0,14153.5,11233.5,9200.0,2011-03-30T07:49:20.989156Z,42.0
503,8549.0,9490.0,9787.5,14403.5,14084.5,11158.0,2011-04-07T07:45:32.746025Z,35.0
495,9520.5,10567.0,10693.0,17866.0,15560.5,11525.0,2011-04-14T07:52:28.337019Z,27.0
502,8268.0,8936.0,8820.5,13503.5,11234.0,9189.0,2011-05-10T07:44:45.562496Z,2.0
497,9669.5,10169.0,10256.5,10281.0,9721.0,9355.0,2014-11-24T07:59:25.211843Z,0.0
501,9001.0,10278.5,10284.5,12644.5,9992.0,8870.0,2011-05-10T07:44:21.610991Z,2.0
486,8835.0,9778.0,10084.0,14714.0,14168.0,11268.0,2011-04-17T08:24:32.768000Z,23.0
504,8772.0,9442.5,9945.5,10566.5,9623.0,8569.5,2011-05-08T07:57:07.661219Z,4.0
499,8621.0,9572.0,10267.0,13018.5,13738.0,11245.0,2011-05-17T07:50:54.050238Z,6.0
513,8826.0,9813.0,10258.5,14730.0,15218.0,12128.0,2011-05-17T07:50:54.050238Z,5.0
482,,,,,,,,
512,9095.5,9818.0,10314.0,11953.5,12068.5,10702.0,2011-05-17T07:50:54.050238Z,5.0
511,9162.0,10176.0,10335.0,11320.5,10995.0,9213.0,2011-05-17T07:50:54.050238Z,5.0
507,7920.5,8076.0,8137.0,9292.0,8952.5,8324.0,2011-05-15T08:03:16.418619Z,3.0
515,9057.5,10002.0,10940.0,12689.5,12348.5,10293.0,2011-05-15T08:03:16.418619Z,2.0
521,,,,,,,,
508,8333.5,9372.5,9254.5,8642.5,8140.0,7985.0,2015-07-30T08:00:44.748252Z,0.0
509,8333.5,9372.5,9254.5,8642.5,8140.0,7985.0,2015-07-30T08:00:44.748252Z,4.0
516,9111.0,9752.0,10328.5,11646.0,13137.5,11392.0,2011-05-15T08:03:16.418619Z,2.0
517,8535.0,9393.5,9201.0,15647.0,13145.0,10373.0,2011-05-10T07:44:45.562496Z,3.0
506,9012.5,9753.0,9683.0,10515.0,8602.0,8270.0,2011-04-14T07:52:28.337019Z,28.0
520,8435.5,8876.0,8504.5,13087.0,10960.0,9073.0,2011-05-10T07:43:33.712543Z,6.0
514,8655.0,9112.0,9276.5,13185.0,13904.5,11277.0,2011-05-08T07:55:31.862987Z,5.0
518,8396.5,9000.0,8605.5,15578.0,12524.5,9711.5,2011-04-15T07:49:45.269643Z,28.0
510,8955.0,9928.0,10633.0,9509.0,7720.5,7610.5,2011-05-08T07:57:07.661219Z,4.0
519,9755.0,10473.0,10125.0,16817.5,13848.5,10708.0,2011-04-14T07:52:04.649050Z,32.0
528,9078.0,10009.0,10263.0,13525.5,12362.0,10213.5,2011-05-10T07:43:33.712543Z,7.0
529,9354.0,10691.0,11140.0,13125.0,10270.0,9059.0,2011-05-10T07:43:33.712543Z,7.0
527,8558.5,9546.0,9473.0,11660.0,9905.0,8773.5,2011-04-29T08:02:31.318018Z,18.0
522,,,,,,,,
532,,,,,,,,
531,8604.0,9454.0,9475.0,14882.0,13168.5,10107.0,2011-04-29T08:02:31.318018Z,18.0
525,9625.0,10074.5,10592.0,13814.0,15000.5,13003.5,2011-05-11T08:28:48.890756Z,5.0
526,8232.0,8599.5,8755.5,11997.0,10898.0,9446.5,2011-05-11T08:28:48.890756Z,5.0
530,8490.0,9273.0,8834.5,17391.0,12424.0,9377.0,2011-05-10T07:43:33.712543Z,7.0
500,8311.0,9006.5,9225.5,11393.5,10860.0,9419.0,2011-05-27T08:28:49.057740Z,16.0
535,8556.5,9366.5,9363.0,14050.0,12599.0,10391.0,2011-05-10T07:43:57.661098Z,7.0
538,8413.0,9293.0,9246.5,16257.0,14085.5,10781.5,2011-04-29T08:02:31.318018Z,19.0
537,8922.0,9906.0,9940.5,17660.0,14276.0,11235.5,2011-05-10T07:43:09.765534Z,8.0
534,9159.5,10503.5,11080.0,11203.5,8946.5,8318.5,2011-05-10T07:44:21.610991Z,7.0
539,8514.5,9482.0,9149.0,17080.0,11918.5,9137.5,2011-04-25T07:34:14.324081Z,24.0
541,8396.5,9000.0,8605.5,15578.0,12524.5,9711.5,2011-04-15T07:49:45.269643Z,34.0
542,8557.0,9047.0,9057.5,14401.5,12537.5,10098.0,2011-05-24T07:55:06.738825Z,4.0
547,9411.5,10271.5,10763.0,12887.0,12497.5,10760.5,2011-05-10T07:44:21.610991Z,13.0
546,8645.5,9217.0,8718.5,16508.0,12274.5,9453.5,2011-04-15T07:49:45.269643Z,38.0
524,8222.0,9068.0,8781.0,17913.0,13540.0,10361.0,2011-05-29T08:16:51.700175Z,13.0
540,9167.0,9986.0,10201.0,14563.0,16242.0,12748.0,2011-04-15T07:50:09.219408Z,34.0
523,7757.0,8055.0,8017.0,9508.0,8891.0,8127.0,2011-05-29T08:16:51.700175Z,13.0
543,8479.0,9030.0,9460.0,13383.5,12118.0,10110.5,2011-05-25T07:44:28.215044Z,5.0
533,8840.0,9708.0,9609.5,16271.0,12790.0,10150.0,2011-03-21T07:55:52.848382Z,57.0
557,9167.0,9986.0,10201.0,14563.0,16242.0,12748.0,2011-04-15T07:50:09.219408Z,39.0
550,8787.0,9596.0,9729.5,14984.0,13324.0,10563.0,2011-04-29T08:02:31.318018Z,24.0
549,,,,,,,,
544,9216.0,9944.5,10356.0,11802.5,12962.0,11303.5,2011-06-23T08:08:38.087009Z,34.0
552,8889.0,9760.0,10275.0,14997.5,13991.5,11246.0,2011-05-29T08:16:51.700175Z,5.0
555,9037.0,10009.5,10023.0,14027.0,11192.5,9530.0,2011-04-13T08:01:43.394501Z,41.0
553,9065.0,9767.0,9736.0,16382.0,16068.0,12148.0,2011-04-13T08:01:43.394501Z,41.0
545,9790.0,11538.5,13030.0,10812.0,7632.0,7590.5,2011-05-09T08:39:59.184073Z,13.0
554,9157.0,9975.5,9964.0,14713.5,11886.0,9562.0,2011-04-13T08:01:43.394501Z,41.0
562,9877.0,10797.0,11370.0,14318.5,12741.5,10699.0,2011-04-29T08:02:31.318018Z,25.0
561,,,,,,,,
551,9114.0,10098.0,10328.0,14426.5,12998.5,10684.0,2011-04-13T08:01:19.447627Z,41.0
548,9012.5,9753.0,9683.0,10515.0,8602.0,8270.0,2011-04-14T07:52:28.337019Z,39.0
563,8284.0,8896.5,8992.0,13038.5,11876.0,9697.0,2011-05-08T07:56:43.709555Z,16.0
564,8431.0,9449.0,9288.0,16315.0,13969.5,10671.5,2011-05-29T08:16:51.700175Z,5.0
574,,,,,,,,
565,,,,,,,,
567,8810.5,9446.0,9458.0,11439.0,9755.0,9159.5,2011-04-13T08:01:19.447627Z,42.0
568,9411.5,10271.5,10763.0,12887.0,12497.5,10760.5,2011-05-10T07:44:21.610991Z,15.0
566,,,,,,,,
569,8669.5,9271.0,9652.0,13614.0,14769.0,11723.0,2011-05-10T07:44:21.610991Z,15.0
556,8502.0,9209.0,8735.0,18027.0,12723.0,9604.0,2011-04-24T07:43:58.239193Z,30.0
571,8886.5,9458.0,9636.0,12540.0,9213.0,8272.0,2011-04-22T07:56:19.428898Z,33.0
536,,,,,,,,
559,8969.0,9659.0,9878.0,14445.0,13559.0,11205.5,2011-04-29T08:02:55.269400Z,25.0
573,8807.0,9593.5,9840.5,15058.5,13703.5,10556.5,2011-04-22T07:56:19.428898Z,33.0
575,8555.5,9444.0,9934.5,14378.0,15556.0,11827.0,2011-04-29T08:02:31.318018Z,26.0
558,,,,,,,,
572,9520.5,10567.0,10693.0,17866.0,15560.5,11525.0,2011-04-14T07:52:28.337019Z,41.0
580,8216.0,8874.0,8624.0,16065.0,11633.0,8940.0,2011-05-10T07:44:45.562496Z,16.0
579,9096.5,9740.0,10255.0,12432.5,13625.5,11529.5,2011-04-02T08:23:03.582513Z,53.0
560,,,,,,,,
581,8621.0,9434.5,9635.0,14945.5,12940.0,10402.5,2011-05-10T07:44:45.562496Z,16.0
584,9877.0,10797.0,11370.0,14318.5,12741.5,10699.0,2011-04-29T08:02:31.318018Z,27.0
585,8787.0,9596.0,9729.5,14984.0,13324.0,10563.0,2011-04-29T08:02:31.318018Z,27.0
587,9216.0,9944.5,10356.0,11802.5,12962.0,11303.5,2011-06-23T08:08:38.087009Z,27.0
586,8684.0,9097.0,8686.0,13580.0,10329.0,8740.0,2011-05-04T08:22:39.484736Z,22.0
577,8306.0,8496.5,8380.5,10479.0,10429.0,9018.5,2011-05-13T08:16:50.596646Z,12.0
588,8999.0,9759.0,9906.5,13915.5,13627.5,11063.0,2011-05-24T07:55:06.738825Z,4.0
578,7922.0,8051.0,8083.0,9391.0,8833.0,8172.0,2011-05-11T08:28:48.890756Z,14.0
589,9755.0,10473.0,10125.0,16817.5,13848.5,10708.0,2011-04-14T07:52:04.649050Z,46.0
582,,,,,,,,
570,,,,,,,,
576,8955.0,9928.0,10633.0,9509.0,7720.5,7610.5,2011-05-08T07:57:07.661219Z,17.0
583,,,,,,,,
593,8558.5,9546.0,9473.0,11660.0,9905.0,8773.5,2011-04-29T08:02:31.318018Z,32.0
596,8604.0,9454.0,9475.0,14882.0,13168.5,10107.0,2011-04-29T08:02:31.318018Z,32.0
598,,,,,,,,
594,8492.0,9289.0,9908.0,13161.0,13500.0,10792.0,2011-06-11T07:44:21.620925Z,11.0
601,8663.0,9239.0,10337.5,13496.0,14758.0,11412.0,2011-06-11T07:44:21.620925Z,10.0
592,9502.5,10720.0,12540.0,15210.0,17974.0,14201.0,2011-07-27T07:55:48.601219Z,58.0
605,8807.0,9593.5,9840.5,15058.5,13703.5,10556.5,2011-04-22T07:56:19.428898Z,40.0
607,8577.5,9268.5,9678.0,13407.5,12751.5,10198.0,2011-06-11T07:44:21.620925Z,10.0
606,8555.5,9444.0,9934.5,14378.0,15556.0,11827.0,2011-04-29T08:02:31.318018Z,33.0
590,10121.0,11354.0,11469.0,16295.5,17473.0,14077.0,2011-04-14T07:52:28.337019Z,46.0
608,8546.5,8992.5,9000.0,13178.5,12471.5,10195.0,2011-05-10T07:43:57.661098Z,23.0
609,,,,,,,,
599,9139.0,9926.0,11096.0,13959.0,15156.5,12552.5,2011-07-27T07:55:48.601219Z,57.0
597,,,,,,,,
591,,,,,,,,
