Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir08,swir16,swir22,image_date,days_offset,pet,ppt,tmax,tmin,q
-26.970278,27.211111,2011-02-09,68.54,209.0,90.0,9671.5,11040.0,11496.0,10218.0,7946.5,7735.0,2011-02-16T07:58:53.067069Z,7.0,173.90001,70.9,28.439999,15.48,3.5
-27.273889,28.49,2011-02-09,82.521,189.8,31.0,9205.5,9880.5,9932.0,13704.5,9672.5,8407.0,2011-02-17T07:56:10.486793Z,8.0,164.3,63.2,27.59,13.83,3.2
-28.69485,28.23487,2011-02-09,140.367,276.7,10.0,8765.0,9454.0,9309.0,16727.0,12922.0,9901.0,2011-02-01T07:56:30.997725Z,8.0,160.7,97.2,26.369999,13.599999,4.9
-28.883333,27.89,2011-02-09,121.513,242.8,10.0,8787.0,9491.0,9408.0,16227.0,12407.5,9783.0,2011-02-01T07:56:30.997725Z,8.0,164.2,102.4,26.849998,14.179999,5.1000000000000005
-27.02314,28.59389,2011-02-10,132.58,353.0,25.0,9534.0,10223.0,10476.5,11704.5,10074.0,9053.0,2011-02-01T07:56:07.050552Z,9.0,163.1,59.0,27.55,13.7699995,2.9000000000000004
-30.679722,26.7125,2011-02-10,97.433,207.4,10.0,9170.0,10468.0,11413.0,11724.0,7895.0,7622.0,2011-02-09T07:53:29.699063Z,1.0,180.90001,98.7,29.48,14.809999,4.9
-30.534167,24.961944,2011-02-10,60.941,152.6,10.0,9296.0,9877.0,9578.0,15506.0,13498.0,10529.0,2011-02-07T08:05:51.123038Z,3.0,205.0,96.1,30.779999,16.0,4.800000000000001
-34.031944,22.053333,2011-02-10,12.53,263.7,10.0,8114.0,8314.0,8461.0,11058.0,11065.0,9696.0,2011-03-26T08:16:50.436084Z,44.0,157.5,11.9,26.949999,17.949999,0.6000000000000001
-34.039722,22.133333,2011-02-10,5.0,396.0,10.0,8600.5,9554.0,9893.0,17079.0,16078.0,12122.0,2011-03-26T08:16:50.436084Z,44.0,156.0,12.4,26.74,18.24,0.6000000000000001
-32.595833,19.009444,2011-02-10,10.526,84.8,10.0,9227.5,10334.0,10903.5,15218.5,14735.0,12208.5,2011-02-28T08:25:11.413025Z,18.0,218.5,1.6,34.1,18.279999,0.1
-28.801278,31.955389,2011-02-11,116.762,515.0,14.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,150.2,82.0,30.23,20.82,4.1000000000000005
-29.658056,25.973333,2011-02-11,101.804,213.9,147.0,9396.0,10765.0,11157.5,14001.0,12520.0,10583.0,2011-02-16T07:59:40.871000Z,5.0,186.90001,97.2,29.119999,14.96,4.9
-28.068333,31.55,2011-02-11,56.453,190.7,10.0,8688.0,9854.5,10059.0,16337.5,14979.0,11663.0,2011-02-11T07:40:20.456069Z,0.0,159.1,67.7,31.269999,20.21,3.4000000000000004
-28.760833,17.730278,2011-02-13,77.58,217.0,35.0,9881.0,11481.0,12405.0,11761.5,7791.0,7746.0,2011-02-03T08:30:09.856025Z,10.0,257.5,32.7,36.1,22.689999,1.6
-29.7775,29.470833,2011-02-14,9.45,41.2,10.0,9350.5,10300.5,10230.5,18440.0,14211.0,10992.5,2011-02-10T07:50:46.071722Z,4.0,138.3,123.6,25.06,12.809999,9.8
-29.987778,29.851667,2011-02-14,33.358,97.1,10.0,8734.5,9742.0,9613.0,18297.5,14971.5,11426.5,2011-02-11T07:41:08.259094Z,3.0,136.0,85.10000000000001,26.8,14.99,4.3
-29.744167,29.905833,2011-02-14,19.682,67.8,10.0,8721.0,9826.0,9322.0,16353.5,13066.0,9873.0,2011-02-11T07:41:08.259094Z,3.0,141.6,91.5,27.48,15.48,4.6000000000000005
-26.861111,28.884722,2011-02-14,64.013,241.0,18.0,8921.0,9766.5,9475.5,17791.5,13755.0,10646.0,2011-02-17T07:55:46.542600Z,3.0,161.0,55.1,26.96,13.259999,2.8000000000000003
-26.45,28.085833,2011-02-14,135.21,642.0,80.0,8671.0,9929.0,9463.0,18851.0,13301.0,9877.0,2011-02-25T07:52:18.010063Z,11.0,162.5,54.3,27.539999,14.429999,2.7
-31.396,29.2651,2011-02-14,21.155,69.9,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,134.5,44.900000000000006,28.119999,19.66,2.2
-25.20639,27.558,2011-02-15,109.812,519.0,57.0,10280.5,10717.5,10416.5,16318.0,12636.5,10113.0,2011-03-12T08:01:40.112596Z,25.0,170.0,49.8,31.279999,17.81,2.5
-24.69514,27.40906,2011-02-15,130.318,527.0,112.0,10189.0,10746.0,10806.0,17334.0,13911.0,11046.0,2011-03-12T08:01:40.112596Z,25.0,172.90001,56.0,31.929998,18.949999,2.8000000000000003
-26.006389,29.253889,2011-02-15,98.186,572.0,10.0,8804.0,9420.5,9381.5,12967.0,11509.5,9500.5,2011-02-17T07:55:46.542600Z,2.0,152.0,40.5,27.16,13.46,2.0
-27.802778,28.768333,2011-02-15,62.998,153.0,10.0,9075.0,9942.0,10694.0,12471.0,10465.0,9358.0,2011-02-10T07:49:58.178174Z,5.0,159.1,71.7,26.539999,13.09,3.6
-27.398611,26.614722,2011-02-15,110.057,283.9,63.0,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,2011-02-16T07:58:53.067069Z,1.0,191.90001,87.9,29.51,16.449999,4.4
-27.671111,27.236944,2011-02-15,91.236,218.7,61.0,9693.5,10943.0,11237.5,14887.0,13522.0,11403.0,2011-02-16T07:58:53.067069Z,1.0,182.90001,77.80000000000001,28.66,15.33,3.9
-29.160278,26.573333,2011-02-15,167.527,385.0,156.0,9009.5,9996.0,10024.0,15713.5,13415.0,10634.0,2011-02-16T07:59:17.040069Z,1.0,190.1,105.4,29.24,15.11,5.300000000000001
-30.568333,29.422778,2011-02-15,49.85,122.0,14.0,8310.0,9074.0,8843.0,16184.5,12220.5,9690.5,2011-02-26T07:50:51.117944Z,11.0,137.7,61.7,26.06,13.53,3.1
-30.570833,29.150556,2011-02-15,37.25,99.8,10.0,8678.5,9364.0,9503.5,12459.0,10858.5,9286.0,2011-02-26T07:50:51.117944Z,11.0,138.90001,67.8,25.599998,13.21,3.4000000000000004
-33.38056,19.30167,2011-02-15,18.132,118.2,41.0,9572.0,10665.5,11320.5,15820.0,16377.5,13975.0,2011-02-28T08:25:11.413025Z,13.0,194.3,3.9,30.179998,16.08,0.2
-33.31388889,19.07472222,2011-02-15,28.822,177.4,22.0,8765.0,9546.5,9965.0,13162.5,12786.0,10889.0,2011-02-28T08:25:11.413025Z,13.0,205.90001,3.1,32.559998,18.65,0.2
-27.495556,26.074722,2011-02-15,145.379,373.0,163.0,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,2011-02-16T07:58:53.067069Z,1.0,194.2,100.6,29.539999,16.42,5.0
-25.436111,31.982222,2011-02-16,74.369,226.2,10.0,9296.0,9935.0,9679.0,12209.5,9217.5,8315.0,2011-02-19T07:43:25.819838Z,3.0,148.90001,37.6,31.92,19.46,1.9
-24.39619444,27.08983333,2011-02-16,233.162,535.0,145.0,9928.5,10434.0,10337.5,15486.5,12978.0,10727.5,2011-03-12T08:01:40.112596Z,24.0,169.2,58.2,32.35,19.06,2.9000000000000004
-25.67386,31.57527,2011-02-16,36.36,117.2,22.0,8635.0,9536.5,9145.0,18414.0,12840.5,9820.0,2011-02-11T07:39:56.483069Z,5.0,154.8,39.1,31.26,19.41,2.0
-30.733889,29.828333,2011-02-16,27.45,84.6,10.0,9372.5,10584.0,10114.0,18288.0,14144.0,10522.5,2011-02-11T07:41:08.259094Z,5.0,132.40001,55.1,27.359999,17.56,2.8000000000000003
-30.398056,30.601944,2011-02-16,36.467,233.3,10.0,8788.0,9598.0,9220.5,18186.0,12332.5,9609.0,2011-02-11T07:41:08.259094Z,5.0,134.7,59.900000000000006,28.539999,21.23,3.0
-27.273889,28.49,2011-02-16,86.062,180.1,14.0,9205.5,9880.5,9932.0,13704.5,9672.5,8407.0,2011-02-17T07:56:10.486793Z,1.0,164.3,63.2,27.59,13.83,3.2
-27.3,28.586944,2011-02-16,80.576,159.4,15.0,9069.0,10002.0,9793.5,17734.0,15221.0,11363.0,2011-02-17T07:56:10.486793Z,1.0,163.40001,62.3,27.359999,13.58,3.1
-27.044444,27.005,2011-02-16,93.716,233.7,32.0,8882.5,9908.0,9503.5,17418.5,13987.0,10115.0,2011-02-16T07:58:53.067069Z,0.0,178.7,76.4,28.71,15.7,3.8
-30.86013889,29.07125,2011-02-16,43.627,110.7,10.0,9233.5,10218.5,10825.0,13890.0,11482.5,10112.5,2011-02-26T07:50:51.117944Z,10.0,140.6,59.7,27.699999,16.609999,3.0
-30.77586667,29.03221667,2011-02-16,45.391,100.9,10.0,9238.0,10362.5,10989.5,16052.5,15176.0,12502.0,2011-02-26T07:50:51.117944Z,10.0,141.5,63.3,27.529999,16.17,3.2
-33.13083,18.86278,2011-02-16,11.685,106.8,42.0,9873.5,11456.5,12122.5,15187.0,14527.0,12799.0,2011-02-28T08:25:11.413025Z,12.0,207.1,2.2,33.05,19.24,0.1
-24.925278,29.324444,2011-02-17,122.0,109.1,37.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,162.40001,30.9,31.679998,17.55,1.5
-27.00222,28.76528,2011-02-17,100.355,228.5,36.0,9135.0,10103.5,9925.0,15748.0,13193.0,10442.5,2011-02-17T07:56:10.486793Z,0.0,161.6,58.6,27.18,13.469999,2.9000000000000004
-27.02314,28.59389,2011-02-17,96.161,229.9,57.0,9534.0,10223.0,10476.5,11704.5,10074.0,9053.0,2011-02-01T07:56:07.050552Z,16.0,163.1,59.0,27.55,13.7699995,2.9000000000000004
-22.43772222,31.07805556,2011-02-18,19.62,84.0,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,172.0,29.9,33.46,20.83,1.5
-29.803611,30.516111,2011-02-18,106.779,414.0,12.0,8828.0,9617.5,9589.5,16341.0,14596.0,11104.5,2011-02-11T07:41:08.259094Z,7.0,134.2,96.1,27.88,17.91,4.800000000000001
-25.99136,27.84208,2011-02-21,109.973,373.0,10.0,8866.5,9722.0,9294.5,15888.5,12561.5,9615.0,2011-02-25T07:52:18.010063Z,4.0,161.1,50.7,28.17,15.36,2.5
-26.861111,28.884722,2011-02-21,93.973,327.1,18.0,8858.0,9730.5,9447.5,17834.5,13858.0,10698.0,2011-02-17T07:56:10.486793Z,4.0,161.0,55.1,26.96,13.259999,2.8000000000000003
-26.73806,27.59194,2011-02-21,82.028,284.0,180.0,10111.0,10765.0,10804.0,11484.0,9204.0,8369.0,2011-03-12T08:02:04.056478Z,19.0,168.1,60.400000000000006,27.769999,14.809999,3.0
-26.45,28.085833,2011-02-21,134.233,623.0,80.0,8671.0,9929.0,9463.0,18851.0,13301.0,9877.0,2011-02-25T07:52:18.010063Z,4.0,162.5,54.3,27.539999,14.429999,2.7
-27.01011111,26.69808333,2011-02-22,103.0,318.8,15.0,9344.0,10433.5,10728.5,12433.5,9579.5,8531.5,2011-02-16T07:58:53.067069Z,6.0,183.5,84.7,28.93,16.039999,4.2
-27.169444,29.233889,2011-02-22,129.062,266.9,56.0,8758.0,9687.5,9713.5,13255.5,14602.0,12079.0,2011-02-10T07:49:58.178174Z,12.0,157.3,55.8,26.23,12.88,2.8000000000000003
-26.98472222,26.63227778,2011-02-22,241.0,216.8,135.0,9414.0,10207.0,10262.5,13683.0,14011.5,11850.5,2011-02-16T07:58:53.067069Z,6.0,181.40001,86.0,29.109999,16.31,4.3
-27.398611,26.614722,2011-02-22,77.1,392.0,31.0,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,2011-02-16T07:58:53.067069Z,6.0,191.90001,87.9,29.51,16.449999,4.4
-29.160278,26.573333,2011-02-22,91.397,201.5,153.0,9009.5,9996.0,10024.0,15713.5,13415.0,10634.0,2011-02-16T07:59:17.040069Z,6.0,190.1,105.4,29.24,15.11,5.300000000000001
-33.818056,19.694722,2011-02-22,13.801,159.6,17.0,8793.5,9684.0,10313.5,13785.0,14045.5,11787.0,2011-02-28T08:25:11.413025Z,6.0,201.8,4.9,31.41,17.97,0.2
-25.81048333,27.90955222,2011-02-23,109.253,453.0,10.0,8693.0,9753.0,9553.5,16870.5,13408.0,10257.0,2011-02-16T07:58:29.237038Z,7.0,164.1,45.400000000000006,29.369999,16.39,2.3000000000000003
-29.641944,30.6875,2011-02-23,61.002,295.0,42.0,8605.5,9601.0,9465.5,14678.0,12867.0,10208.0,2011-02-27T07:41:07.719075Z,4.0,139.7,108.3,28.97,19.369999,5.4
-34.065833,20.404167,2011-02-23,41.761,465.0,10.0,8010.0,8344.0,8314.0,13912.0,10705.0,8910.0,2011-03-01T08:22:58.043685Z,6.0,179.3,6.6000000000000005,31.42,19.4,0.3
-33.980556,21.653333,2011-02-23,143.799,721.0,103.0,9220.5,9807.5,10077.0,13506.0,12568.0,10983.5,2011-03-26T08:16:50.436084Z,31.0,164.5,10.3,28.529999,17.56,0.5
-22.769722,30.886944,2011-02-23,39.929,109.1,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,159.8,40.0,31.49,19.68,2.0
-27.00222,28.76528,2011-02-23,124.35,259.4,14.0,9135.0,10103.5,9925.0,15748.0,13193.0,10442.5,2011-02-17T07:56:10.486793Z,6.0,161.6,58.6,27.18,13.469999,2.9000000000000004
-27.02314,28.59389,2011-02-23,102.0,400.0,12.0,9534.0,10223.0,10476.5,11704.5,10074.0,9053.0,2011-02-01T07:56:07.050552Z,22.0,163.1,59.0,27.55,13.7699995,2.9000000000000004
-27.38972222,26.46388889,2011-02-23,102.164,320.5,147.0,10130.0,11597.0,11926.0,11481.0,8583.0,8196.5,2011-02-16T07:58:53.067069Z,7.0,193.3,90.9,29.67,16.609999,4.5
-27.398611,26.614722,2011-02-23,69.128,174.2,86.0,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,2011-02-16T07:58:53.067069Z,7.0,191.90001,87.9,29.51,16.449999,4.4
-27.671111,27.236944,2011-02-23,74.84,170.8,37.0,9693.5,10943.0,11237.5,14887.0,13522.0,11403.0,2011-02-16T07:58:53.067069Z,7.0,182.90001,77.80000000000001,28.66,15.33,3.9
-27.356667,27.286389,2011-02-23,110.394,213.3,59.0,9035.5,9766.0,9388.5,18432.0,13305.0,9983.0,2011-02-17T07:56:10.486793Z,6.0,182.40001,71.9,28.5,15.41,3.6
-33.897778,20.012778,2011-02-23,109.34,1337.0,20.0,8619.0,9048.0,8880.0,14549.0,10812.0,9109.0,2011-03-01T08:22:58.043685Z,6.0,196.1,5.7,31.609999,18.24,0.3
-23.763056,27.908611,2011-02-24,5.0,55.5,10.0,8866.0,9469.0,9225.0,15007.0,12879.0,10314.0,2011-03-12T08:01:16.170401Z,16.0,156.3,38.2,31.48,17.97,1.9
-23.23572222,27.717,2011-02-24,13.483,56.8,10.0,9302.0,10024.0,10242.0,12384.0,10676.5,9671.0,2011-03-12T08:01:16.170401Z,16.0,162.0,32.0,32.739998,19.189999,1.6
-28.44555556,32.325,2011-02-24,78.91,261.9,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,144.8,91.3,29.96,21.199999,4.6000000000000005
-30.679722,26.7125,2011-02-24,103.657,208.2,10.0,8810.5,9954.0,10761.0,11093.0,7819.0,7634.0,2011-02-25T07:53:29.644019Z,1.0,180.90001,98.7,29.48,14.809999,4.9
-30.160091,27.40124,2011-02-24,68.364,148.7,10.0,8957.0,10077.0,10727.5,14141.5,12302.0,10587.0,2011-02-25T07:53:29.644019Z,1.0,171.3,104.7,28.33,14.65,5.2
-30.336111,27.359444,2011-02-24,69.862,142.8,10.0,8703.5,9792.0,10786.0,12158.0,7909.0,7766.0,2011-02-25T07:53:29.644019Z,1.0,171.90001,105.4,28.43,14.309999,5.300000000000001
-28.460833,21.248889,2011-02-24,74.128,637.0,10.0,9908.0,11215.5,12120.5,13248.0,10636.5,9105.5,2011-03-01T08:21:22.246809Z,5.0,244.7,138.5,34.46,19.75,6.9
-22.91028,29.61111,2011-02-25,55.46,149.1,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,151.90001,27.700000000000003,30.46,18.16,1.4
-28.760833,17.730278,2011-02-27,82.688,225.3,31.0,9557.0,11426.0,12802.0,11190.0,7687.5,7645.0,2011-03-14T08:36:17.082050Z,15.0,257.5,32.7,36.1,22.689999,1.6
-24.183889,30.823889,2011-03-01,104.189,323.4,10.0,9077.0,9892.0,10332.0,14153.5,11233.5,9200.0,2011-03-30T07:49:20.989156Z,29.0,152.3,29.9,31.97,20.81,1.5
-27.398611,26.614722,2011-03-01,84.527,214.3,125.0,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,2011-02-16T07:58:53.067069Z,13.0,191.90001,86.30000000000001,29.769999,15.71,4.3
-27.671111,27.236944,2011-03-01,78.935,187.5,32.0,9693.5,10943.0,11237.5,14887.0,13522.0,11403.0,2011-02-16T07:58:53.067069Z,13.0,182.90001,84.2,28.869999,14.639999,4.2
-29.160278,26.573333,2011-03-01,106.253,255.6,153.0,9009.5,9996.0,10024.0,15713.5,13415.0,10634.0,2011-02-16T07:59:17.040069Z,13.0,190.1,83.30000000000001,28.769999,13.58,4.2
-27.495556,26.074722,2011-03-01,127.973,320.4,77.0,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,2011-02-16T07:58:53.067069Z,13.0,194.2,92.1,29.72,15.089999,4.6000000000000005
-23.658056,31.05,2011-03-02,59.599,194.7,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,156.40001,27.4,32.309998,21.26,1.4
-26.648056,27.089444,2011-03-02,236.859,543.0,10.0,9287.0,9947.0,9635.0,17201.0,13451.5,10029.5,2011-03-12T08:02:04.056478Z,10.0,170.90001,71.3,28.41,14.69,3.6
-27.802778,28.768333,2011-03-02,68.43,160.2,10.0,8687.0,9611.0,10183.5,12113.5,11318.5,9288.0,2011-03-21T07:56:16.794879Z,19.0,159.1,69.9,26.5,12.55,3.5
-24.679167,30.8025,2011-03-03,57.373,160.4,10.0,8681.0,9537.0,9723.0,14293.5,13638.0,11155.5,2011-03-30T07:49:20.989156Z,27.0,143.3,55.3,25.869999,15.53,2.8000000000000003
-27.273889,28.49,2011-03-03,84.444,179.0,10.0,9205.5,9880.5,9932.0,13704.5,9672.5,8407.0,2011-02-17T07:56:10.486793Z,14.0,164.3,74.60000000000001,27.59,13.28,3.7
-27.3,28.586944,2011-03-03,82.83,189.3,10.0,9069.0,10002.0,9793.5,17734.0,15221.0,11363.0,2011-02-17T07:56:10.486793Z,14.0,163.40001,72.0,27.439999,13.139999,3.6
-30.679722,26.7125,2011-03-03,63.386,157.2,10.0,8810.5,9954.0,10761.0,11093.0,7819.0,7634.0,2011-02-25T07:53:29.644019Z,6.0,180.90001,88.60000000000001,28.63,13.25,4.4
-27.02314,28.59389,2011-03-04,124.63,276.5,10.0,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,2011-03-21T07:56:16.794879Z,17.0,163.1,63.0,27.68,13.49,3.1
-25.99136,27.84208,2011-03-07,107.506,322.4,64.0,8866.5,9722.0,9294.5,15888.5,12561.5,9615.0,2011-02-25T07:52:18.010063Z,10.0,161.1,60.3,28.25,15.009999,3.0
-31.554722,29.245556,2011-03-07,101.407,264.0,10.0,8558.0,9449.0,8850.0,19619.0,13890.0,10042.0,2011-02-27T07:41:31.835050Z,8.0,123.700005,106.1,27.39,18.22,5.300000000000001
-27.01011111,26.69808333,2011-03-08,114.749,437.0,82.0,9344.0,10433.5,10728.5,12433.5,9579.5,8531.5,2011-02-16T07:58:53.067069Z,20.0,183.5,85.0,29.039999,15.44,4.3
-27.802778,28.768333,2011-03-08,86.425,268.9,10.0,8687.0,9611.0,10183.5,12113.5,11318.5,9288.0,2011-03-21T07:56:16.794879Z,13.0,159.1,69.9,26.5,12.55,3.5
-26.98472222,26.63227778,2011-03-08,199.821,189.1,135.0,9414.0,10207.0,10262.5,13683.0,14011.5,11850.5,2011-02-16T07:58:53.067069Z,20.0,181.40001,86.30000000000001,29.22,15.7,4.3
-27.398611,26.614722,2011-03-08,116.258,279.3,155.0,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,2011-02-16T07:58:53.067069Z,20.0,191.90001,86.30000000000001,29.769999,15.71,4.3
-27.671111,27.236944,2011-03-08,84.322,192.2,20.0,9611.5,10818.0,11403.0,15184.0,13762.0,11133.0,2011-03-21T07:56:16.794879Z,13.0,182.90001,84.2,28.869999,14.639999,4.2
-29.160278,26.573333,2011-03-08,144.754,367.0,153.0,9009.5,9996.0,10024.0,15713.5,13415.0,10634.0,2011-02-16T07:59:17.040069Z,20.0,190.1,83.30000000000001,28.769999,13.58,4.2
-31.396,29.2651,2011-03-08,35.368,104.3,29.0,9578.5,11017.0,13120.0,15755.0,8453.0,8098.0,2011-03-07T07:45:06.800320Z,1.0,134.5,112.7,28.26,19.02,5.6000000000000005
-25.45963889,28.26430556,2011-03-08,184.911,719.0,82.0,8840.0,9708.0,9609.5,16271.0,12790.0,10150.0,2011-03-21T07:55:52.848382Z,13.0,164.5,39.3,30.58,16.98,2.0
-25.81048333,27.90955222,2011-03-09,142.762,831.0,10.0,9943.0,10391.0,10279.0,16222.0,14158.0,11172.0,2011-03-12T08:02:04.056478Z,3.0,164.1,52.5,29.5,16.279999,2.6
-22.225556,29.990556,2011-03-09,110.7905,449.5,13.5,9983.0,11082.0,11198.0,10658.5,8822.0,8384.5,2011-02-25T07:51:05.949006Z,12.0,164.1,16.400000000000002,33.77,21.57,0.8
-26.03611,30.99778,2011-03-09,69.18,164.2,10.0,8837.5,9642.0,9469.5,14093.0,12521.0,10400.0,2011-03-07T07:43:31.012577Z,2.0,155.6,59.8,29.289999,18.64,3.0
-28.404444,30.013056,2011-03-09,49.642,187.6,10.0,8850.0,9799.5,9678.5,16934.0,14400.5,10951.0,2011-02-26T07:50:27.170763Z,11.0,160.6,75.4,28.8,15.639999,3.8
-29.380556,30.2775,2011-03-09,54.37,217.5,33.0,8344.0,9168.0,9024.0,15627.0,13115.5,10091.5,2011-03-23T07:44:19.231700Z,14.0,134.90001,101.4,26.88,14.78,5.1000000000000005
-26.648056,27.089444,2011-03-09,246.879,572.0,10.0,9287.0,9947.0,9635.0,17201.0,13451.5,10029.5,2011-03-12T08:02:04.056478Z,3.0,170.90001,71.3,28.41,14.69,3.6
-26.970278,27.211111,2011-03-09,82.122,519.0,186.0,9671.5,11040.0,11496.0,10218.0,7946.5,7735.0,2011-02-16T07:58:53.067069Z,21.0,173.90001,72.0,28.599998,14.91,3.6
-27.273889,28.49,2011-03-09,103.523,253.4,11.0,8456.5,9060.0,9407.5,12333.0,9264.5,8181.0,2011-03-21T07:56:16.794879Z,12.0,164.3,74.60000000000001,27.59,13.28,3.7
-27.3,28.586944,2011-03-09,98.6015,264.3,23.0,8561.0,9636.0,9929.5,14954.0,14753.0,11537.5,2011-03-21T07:56:16.794879Z,12.0,163.40001,72.0,27.439999,13.139999,3.6
-27.044444,27.005,2011-03-09,93.589,218.3,34.0,8882.5,9908.0,9503.5,17418.5,13987.0,10115.0,2011-02-16T07:58:53.067069Z,21.0,178.7,77.60000000000001,28.769999,15.04,3.9
-28.69485,28.23487,2011-03-09,191.289,373.0,10.0,10238.0,11452.5,11385.0,16860.0,14943.5,12101.5,2011-02-25T07:53:05.671025Z,12.0,160.7,99.7,26.32,12.49,5.0
-28.883333,27.89,2011-03-09,111.763,250.5,157.0,8398.5,9248.0,9399.5,14007.5,12553.5,9979.0,2011-03-21T07:56:40.742843Z,12.0,164.2,96.4,26.48,12.759999,4.800000000000001
-30.568333,29.422778,2011-03-09,52.601,136.8,16.0,8679.0,9417.0,9031.5,17023.0,13069.5,10005.5,2011-02-27T07:41:07.719075Z,10.0,137.7,103.9,26.369999,13.04,5.2
-30.570833,29.150556,2011-03-09,41.496,113.2,13.0,8678.5,9364.0,9503.5,12459.0,10858.5,9286.0,2011-02-26T07:50:51.117944Z,11.0,138.90001,99.3,25.849998,12.62,5.0
-34.329722,18.990278,2011-03-09,5.0,120.2,10.0,8637.5,8959.0,9581.5,10864.0,12654.0,11808.5,2011-04-09T08:29:14.874462Z,31.0,158.2,12.9,25.029999,15.219999,0.6000000000000001
-30.830556,26.921389,2011-03-10,106.852,229.0,10.0,8683.0,9528.0,9888.5,12613.5,9821.5,8651.0,2011-02-25T07:53:29.644019Z,13.0,175.90001,85.9,28.019999,12.95,4.3
-25.49037,30.6986,2011-03-10,70.544,269.1,10.0,7696.0,7835.5,7562.5,10147.5,8264.0,7628.0,2011-02-26T07:49:39.280811Z,12.0,144.7,45.5,28.16,16.869999,2.3000000000000003
-29.380556,30.2775,2011-03-10,29.113,79.4,10.0,8344.0,9168.0,9024.0,15627.0,13115.5,10091.5,2011-03-23T07:44:19.231700Z,13.0,134.90001,101.4,26.88,14.78,5.1000000000000005
-30.86013889,29.07125,2011-03-10,44.145,95.7,15.0,9233.5,10218.5,10825.0,13890.0,11482.5,10112.5,2011-02-26T07:50:51.117944Z,12.0,140.6,107.1,27.91,15.799999,5.4
-30.77586667,29.03221667,2011-03-10,58.928,146.2,10.0,9238.0,10362.5,10989.5,16052.5,15176.0,12502.0,2011-02-26T07:50:51.117944Z,12.0,141.5,108.6,27.73,15.32,5.4
-29.658056,25.973333,2011-03-11,63.467,139.0,36.0,9396.0,10765.0,11157.5,14001.0,12520.0,10583.0,2011-02-16T07:59:40.871000Z,23.0,186.90001,83.9,28.609999,13.32,4.2
-30.534167,24.961944,2011-03-11,153.728,365.0,123.0,8889.5,9619.0,9839.0,12658.5,12444.0,10599.0,2011-03-19T08:09:26.510007Z,8.0,205.0,79.10000000000001,29.439999,14.19,4.0
-31.031389,28.883333,2011-03-11,31.844,91.2,14.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,138.90001,103.9,27.55,15.349999,5.2
-34.039722,22.133333,2011-03-11,23.261,238.2,10.0,8600.5,9554.0,9893.0,17079.0,16078.0,12122.0,2011-03-26T08:16:50.436084Z,15.0,156.0,20.9,26.789999,16.289999,1.0
-28.760833,17.730278,2011-03-13,90.716,246.3,41.0,9557.0,11426.0,12802.0,11190.0,7687.5,7645.0,2011-03-14T08:36:17.082050Z,1.0,257.5,21.4,36.21,22.35,1.1
-29.7775,29.470833,2011-03-14,15.456,59.7,10.0,8644.0,9386.0,9089.5,18391.5,12870.0,9682.0,2011-02-26T07:50:51.117944Z,16.0,138.3,138.70000000000002,25.4,12.21,27.700000000000003
-29.987778,29.851667,2011-03-14,32.638,97.1,10.0,8237.5,8918.0,8811.5,17078.0,12779.5,10456.0,2011-03-23T07:44:43.181877Z,9.0,136.0,117.8,27.18,14.549999,5.9
-29.744167,29.905833,2011-03-14,17.93,59.9,62.0,8589.0,9609.5,9651.0,14730.0,12273.0,9853.0,2011-03-23T07:44:43.181877Z,9.0,141.6,112.1,27.71,14.94,5.6000000000000005
-26.861111,28.884722,2011-03-14,147.927,552.0,57.0,8340.0,9390.0,9358.0,15247.0,14168.0,11151.5,2011-03-21T07:55:52.848382Z,7.0,161.0,51.1,27.16,13.219999,2.6
-26.73806,27.59194,2011-03-14,92.447,416.0,165.0,10111.0,10765.0,10804.0,11484.0,9204.0,8369.0,2011-03-12T08:02:04.056478Z,2.0,168.1,63.7,27.9,14.19,3.2
-26.45,28.085833,2011-03-14,119.011,608.0,80.0,8554.0,9478.0,9160.0,16803.5,13512.0,10163.0,2011-03-21T07:55:52.848382Z,7.0,162.5,62.7,27.519999,14.09,3.1
-25.127778,27.628889,2011-03-15,177.447,567.0,163.0,10148.5,10570.5,10579.5,16308.0,15703.0,11748.5,2011-03-12T08:01:40.112596Z,3.0,169.3,33.7,31.789999,18.22,1.7000000000000002
